Date,Station,ZipCodes,DayAirTmpAvg (F),DayAirTmpMax (F),DayAirTmpMin (F),DayDewPnt (F),DayPrecip (in),DayRelHumAvg (%),DayRelHumMax (%),DayRelHumMin (%),DaySolRadAvg (Ly/day),DayVapPresAvg (mBars),DayWindRun (MPH),DayWindSpdAvg (MPH)
2018-04-08,6,"95618, 95617, 95616",57.3,68.5,46.5,46.9,0.0,68.0,95.0,45.0,597.0,11.0,115.9,4.8
2018-04-09,6,"95618, 95617, 95616",61.7,74.5,44.9,51.0,0.0,68.0,97.0,45.0,548.0,12.8,79.6,3.3
2018-04-10,6,"95618, 95617, 95616",61.7,70.2,48.9,51.8,0.0,70.0,95.0,49.0,277.0,13.1,124.7,5.2
2018-04-11,6,"95618, 95617, 95616",52.5,62.2,45.3,45.0,0.05,76.0,97.0,50.0,304.0,10.2,189.4,7.9
2018-04-12,6,"95618, 95617, 95616",52.2,64.0,40.6,37.7,0.0,58.0,83.0,38.0,578.0,7.7,107.8,4.5
2018-04-13,6,"95618, 95617, 95616",57.2,71.4,42.2,40.9,0.0,54.0,81.0,33.0,615.0,8.7,168.9,7.0
2018-04-14,6,"95618, 95617, 95616",61.7,76.4,47.8,48.6,0.0,62.0,93.0,38.0,610.0,11.7,86.9,3.6
2018-04-15,6,"95618, 95617, 95616",55.4,65.8,45.3,44.0,0.02,65.0,89.0,48.0,549.0,9.8,224.2,9.3
2018-04-16,6,"95618, 95617, 95616",47.7,58.6,40.4,42.5,0.08,82.0,97.0,62.0,353.0,9.2,131.6,5.5
2018-04-17,6,"95618, 95617, 95616",50.7,64.2,35.9,41.4,0.01,70.0,100.0,33.0,550.0,8.9,94.6,3.9
2018-04-18,6,"95618, 95617, 95616",52.7,63.6,45.5,40.0,0.0,62.0,86.0,37.0,381.0,8.4,95.6,4.0
2018-04-19,6,"95618, 95617, 95616",57.0,71.7,39.6,38.0,0.0,49.0,89.0,27.0,642.0,7.8,147.3,6.1
2018-04-20,6,"95618, 95617, 95616",63.2,80.4,43.6,44.9,0.0,51.0,81.0,29.0,646.0,10.2,121.1,5.0
2018-04-21,6,"95618, 95617, 95616",64.7,83.3,47.6,51.3,0.0,62.0,95.0,31.0,638.0,12.9,105.5,4.4
2018-04-22,6,"95618, 95617, 95616",68.4,85.1,50.8,51.6,0.0,55.0,94.0,27.0,636.0,13.0,92.4,3.9
2018-04-23,6,"95618, 95617, 95616",69.2,85.5,52.5,47.5,0.0,46.0,83.0,21.0,652.0,11.2,118.8,4.9
2018-04-24,6,"95618, 95617, 95616",64.1,82.1,50.5,51.2,0.0,63.0,92.0,21.0,644.0,12.9,105.4,4.4
2018-04-25,6,"95618, 95617, 95616",62.9,83.9,45.2,48.9,0.0,60.0,92.0,32.0,653.0,11.8,110.6,4.6
2018-04-26,6,"95618, 95617, 95616",60.2,74.6,49.6,47.1,0.0,62.0,81.0,40.0,634.0,11.0,152.8,6.4
2018-04-27,6,"95618, 95617, 95616",58.3,69.3,47.8,44.8,0.0,61.0,82.0,43.0,658.0,10.1,197.7,8.2
2018-04-28,6,"95618, 95617, 95616",56.6,65.9,46.8,44.7,0.0,64.0,91.0,48.0,404.0,10.0,158.8,6.6
2018-04-29,6,"95618, 95617, 95616",56.9,68.5,45.5,45.8,0.0,66.0,88.0,43.0,489.0,10.5,94.4,3.9
2018-04-30,6,"95618, 95617, 95616",57.4,70.2,44.4,47.2,0.0,69.0,93.0,45.0,537.0,11.1,108.1,4.5
2018-05-01,6,"95618, 95617, 95616",62.5,78.5,47.6,44.1,0.0,51.0,89.0,22.0,671.0,9.8,174.0,7.2
2018-05-02,6,"95618, 95617, 95616",62.4,78.6,46.1,49.0,0.0,62.0,92.0,34.0,667.0,11.9,125.4,5.2
2018-05-03,6,"95618, 95617, 95616",62.1,77.6,49.2,51.0,0.0,67.0,90.0,47.0,659.0,12.8,112.0,4.7
2018-05-04,6,"95618, 95617, 95616",66.0,85.4,49.4,49.9,0.0,56.0,92.0,29.0,652.0,12.2,90.9,3.8
2018-05-05,6,"95618, 95617, 95616",64.8,80.2,52.1,50.0,0.0,59.0,84.0,40.0,440.0,12.3,107.2,4.5
2018-05-06,6,"95618, 95617, 95616",63.0,78.3,49.1,48.7,0.0,59.0,81.0,41.0,591.0,11.7,127.9,5.3
2018-05-07,6,"95618, 95617, 95616",67.4,87.1,48.8,51.0,0.0,56.0,90.0,27.0,687.0,12.8,94.7,3.9
2018-05-08,6,"95618, 95617, 95616",69.4,88.5,53.4,52.6,0.0,55.0,86.0,26.0,676.0,13.5,124.3,5.2
2018-05-09,6,"95618, 95617, 95616",67.0,80.5,55.1,52.4,0.0,59.0,85.0,41.0,678.0,13.4,143.2,6.0
2018-05-10,6,"95618, 95617, 95616",66.9,83.4,50.2,52.6,0.0,60.0,88.0,40.0,644.0,13.5,110.7,4.6
2018-05-11,6,"95618, 95617, 95616",69.5,81.8,55.0,39.8,0.0,34.0,84.0,18.0,691.0,8.3,347.4,14.5
2018-05-12,6,"95618, 95617, 95616",69.2,83.9,56.0,44.0,0.0,40.0,74.0,21.0,686.0,9.8,226.9,9.5
2018-05-13,6,"95618, 95617, 95616",63.7,78.2,52.9,49.3,0.0,59.0,81.0,41.0,689.0,12.0,161.7,6.7
2018-05-14,6,"95618, 95617, 95616",62.0,75.7,51.0,50.5,0.0,66.0,86.0,49.0,687.0,12.5,156.7,6.5
2018-05-15,6,"95618, 95617, 95616",62.7,77.0,51.5,49.3,0.0,61.0,85.0,40.0,681.0,12.0,164.7,6.9
2018-05-16,6,"95618, 95617, 95616",59.8,71.5,52.6,49.6,0.1,69.0,93.0,46.0,500.0,12.1,138.7,5.8
2018-05-17,6,"95618, 95617, 95616",64.1,80.0,49.4,51.7,0.0,64.0,95.0,41.0,679.0,13.1,121.2,5.1
2018-05-18,6,"95618, 95617, 95616",65.8,82.4,52.2,54.0,0.0,66.0,90.0,46.0,675.0,14.2,134.0,5.6
2018-05-19,6,"95618, 95617, 95616",63.8,79.8,53.1,50.7,0.0,62.0,83.0,40.0,696.0,12.6,182.8,7.6
2018-05-20,6,"95618, 95617, 95616",61.1,74.7,50.2,50.0,0.0,67.0,89.0,47.0,682.0,12.3,161.9,6.7
2018-05-21,6,"95618, 95617, 95616",64.6,83.2,47.9,51.9,0.0,63.0,93.0,40.0,685.0,13.2,131.6,5.5
2018-05-22,6,"95618, 95617, 95616",63.2,77.7,54.2,53.2,0.0,70.0,89.0,49.0,698.0,13.8,201.0,8.4
2018-05-23,6,"95618, 95617, 95616",62.2,73.5,53.5,51.9,0.02,69.0,87.0,51.0,705.0,13.2,182.9,7.6
2018-05-24,6,"95618, 95617, 95616",61.6,76.9,51.3,50.6,0.0,67.0,88.0,45.0,647.0,12.6,181.0,7.5
2018-05-25,6,"95618, 95617, 95616",59.3,67.6,54.0,51.0,0.1,74.0,94.0,53.0,352.0,12.8,166.8,7.0
2018-05-26,6,"95618, 95617, 95616",63.8,74.6,55.3,53.4,0.0,69.0,93.0,45.0,490.0,13.9,86.3,3.6
2018-05-27,6,"95618, 95617, 95616",71.2,89.0,51.5,51.9,0.0,50.0,91.0,22.0,725.0,13.2,126.5,5.3
2018-05-28,6,"95618, 95617, 95616",77.1,93.7,57.1,53.8,0.0,44.0,80.0,20.0,731.0,14.1,130.2,5.4
2018-05-29,6,"95618, 95617, 95616",77.5,98.1,60.7,55.5,0.0,47.0,77.0,22.0,719.0,15.0,111.4,4.6
2018-05-30,6,"95618, 95617, 95616",63.1,75.2,52.6,47.7,0.0,57.0,76.0,39.0,662.0,11.3,267.8,11.2
2018-05-31,6,"95618, 95617, 95616",61.0,73.0,51.3,45.7,0.0,57.0,76.0,41.0,633.0,10.5,140.3,5.8
2018-06-01,6,"95618, 95617, 95616",67.9,85.3,48.1,47.9,0.0,49.0,88.0,22.0,731.0,11.4,123.5,5.1
2018-06-02,6,"95618, 95617, 95616",75.9,94.8,54.0,49.6,0.0,40.0,77.0,17.0,735.0,12.1,91.1,3.8
2018-06-03,6,"95618, 95617, 95616",78.5,99.2,58.3,54.5,0.0,44.0,81.0,18.0,723.0,14.5,97.3,4.1
2018-06-04,6,"95618, 95617, 95616",72.2,92.8,57.5,51.2,0.0,48.0,79.0,20.0,744.0,12.8,151.1,6.3
2018-06-05,6,"95618, 95617, 95616",67.4,83.9,51.9,49.5,0.01,53.0,76.0,31.0,741.0,12.0,137.9,5.7
2018-06-06,6,"95618, 95617, 95616",65.1,81.2,53.2,51.4,0.0,61.0,84.0,39.0,725.0,12.9,176.0,7.3
2018-06-07,6,"95618, 95617, 95616",66.4,82.3,53.5,52.2,0.0,60.0,85.0,37.0,717.0,13.3,145.8,6.1
2018-06-08,6,"95618, 95617, 95616",69.8,89.0,51.9,50.3,0.0,50.0,80.0,28.0,727.0,12.4,127.2,5.3
2018-06-09,6,"95618, 95617, 95616",67.9,79.2,58.1,45.2,0.0,44.0,71.0,19.0,702.0,10.3,181.9,7.6
2018-06-10,6,"95618, 95617, 95616",66.7,81.7,51.5,38.7,0.0,36.0,64.0,18.0,741.0,8.0,143.2,6.0
2018-06-11,6,"95618, 95617, 95616",71.6,88.6,51.6,49.5,0.0,46.0,75.0,22.0,732.0,12.1,127.1,5.3
2018-06-12,6,"95618, 95617, 95616",78.0,96.9,57.3,52.9,0.0,42.0,79.0,24.0,726.0,13.7,119.4,5.0
2018-06-13,6,"95618, 95617, 95616",76.1,97.0,58.5,54.9,0.0,48.0,79.0,24.0,659.0,14.7,120.1,5.0
2018-06-14,6,"95618, 95617, 95616",71.2,87.9,57.3,53.5,0.0,54.0,80.0,26.0,650.0,14.0,150.6,6.3
2018-06-15,6,"95618, 95617, 95616",67.1,80.7,56.3,52.1,0.0,58.0,79.0,39.0,514.0,13.3,198.4,8.3
2018-06-16,6,"95618, 95617, 95616",63.9,82.0,52.1,52.0,0.0,65.0,89.0,41.0,526.0,13.2,199.7,8.3
2018-06-17,6,"95618, 95617, 95616",64.4,78.3,51.7,51.9,0.0,64.0,88.0,43.0,495.0,13.2,131.6,5.5
2018-06-18,6,"95618, 95617, 95616",70.0,87.2,55.8,54.5,0.0,58.0,85.0,34.0,564.0,14.5,108.5,4.5
2018-06-19,6,"95618, 95617, 95616",72.3,91.4,55.4,55.2,0.0,55.0,87.0,32.0,562.0,14.9,104.4,4.3
2018-06-20,6,"95618, 95617, 95616",69.5,89.0,54.6,53.3,0.0,56.0,85.0,34.0,599.0,13.9,140.2,5.8
2018-06-21,6,"95618, 95617, 95616",70.9,93.4,50.5,52.5,0.0,52.0,88.0,17.0,647.0,13.5,95.6,4.0
2018-06-22,6,"95618, 95617, 95616",79.0,98.9,57.5,54.6,0.0,43.0,79.0,21.0,619.0,14.5,92.7,3.9
2018-06-23,6,"95618, 95617, 95616",84.5,98.5,68.4,50.9,0.0,31.0,68.0,18.0,581.0,12.7,210.9,8.8
2018-06-24,6,"95618, 95617, 95616",78.6,93.9,61.1,54.5,0.0,43.0,71.0,32.0,565.0,14.5,172.3,7.2
2018-06-25,6,"95618, 95617, 95616",69.1,85.4,56.9,55.9,0.0,63.0,86.0,42.0,575.0,15.2,136.5,5.7
2018-06-26,6,"95618, 95617, 95616",70.1,89.7,54.7,54.7,0.0,58.0,87.0,25.0,633.0,14.6,120.2,5.0
2018-06-27,6,"95618, 95617, 95616",67.5,84.6,53.8,54.2,0.0,63.0,87.0,42.0,642.0,14.4,143.8,6.0
2018-06-28,6,"95618, 95617, 95616",69.0,86.6,54.4,54.1,0.0,59.0,86.0,33.0,652.0,14.3,120.3,5.0
2018-06-29,6,"95618, 95617, 95616",77.7,95.4,57.4,52.0,0.0,41.0,81.0,17.0,645.0,13.2,135.8,5.7
2018-06-30,6,"95618, 95617, 95616",85.5,99.4,67.5,51.0,0.0,30.0,59.0,18.0,643.0,12.7,229.2,9.6
2018-07-01,6,"95618, 95617, 95616",77.6,95.8,62.0,57.0,0.0,49.0,77.0,27.0,631.0,15.9,125.3,5.2
2018-07-02,6,"95618, 95617, 95616",70.7,89.0,58.9,57.8,0.0,64.0,86.0,40.0,601.0,16.3,134.7,5.6
2018-07-03,6,"95618, 95617, 95616",67.9,83.9,56.6,55.2,0.0,64.0,86.0,42.0,576.0,14.9,145.7,6.1
2018-07-04,6,"95618, 95617, 95616",66.5,77.4,57.0,51.7,0.0,59.0,77.0,45.0,640.0,13.1,207.2,8.6
2018-07-05,6,"95618, 95617, 95616",70.1,88.3,51.4,52.8,0.0,54.0,87.0,26.0,683.0,13.6,103.8,4.3
2018-07-06,6,"95618, 95617, 95616",76.0,91.2,63.4,55.9,0.0,50.0,69.0,31.0,443.0,15.3,88.2,3.7
2018-07-07,6,"95618, 95617, 95616",77.0,94.8,58.6,53.5,0.0,44.0,78.0,18.0,580.0,14.0,102.1,4.3
2018-07-08,6,"95618, 95617, 95616",75.3,94.8,57.0,52.1,0.01,44.0,79.0,22.0,666.0,13.3,116.3,4.8
2018-07-09,6,"95618, 95617, 95616",76.6,96.9,56.5,52.5,0.0,43.0,73.0,22.0,681.0,13.5,98.4,4.1
2018-07-10,6,"95618, 95617, 95616",78.0,95.2,60.4,51.6,0.0,40.0,66.0,23.0,688.0,13.0,125.8,5.2
2018-07-11,6,"95618, 95617, 95616",75.3,94.9,56.5,54.4,0.0,48.0,84.0,18.0,685.0,14.4,94.6,3.9
2018-07-12,6,"95618, 95617, 95616",77.5,95.2,60.5,54.6,0.0,45.0,76.0,21.0,663.0,14.6,119.8,5.0
2018-07-13,6,"95618, 95617, 95616",78.6,94.8,66.4,56.4,0.0,47.0,76.0,24.0,419.0,15.6,81.3,3.4
2018-07-14,6,"95618, 95617, 95616",78.0,96.3,63.8,59.8,0.0,54.0,75.0,35.0,650.0,17.6,123.2,5.1
2018-07-15,6,"95618, 95617, 95616",73.9,92.4,60.2,58.6,0.0,59.0,85.0,38.0,672.0,16.8,121.6,5.1
2018-07-16,6,"95618, 95617, 95616",75.2,97.9,57.1,57.3,0.01,54.0,83.0,27.0,690.0,16.0,98.9,4.1
2018-07-17,6,"95618, 95617, 95616",75.6,97.8,57.1,57.5,0.0,53.0,85.0,23.0,699.0,16.2,102.0,4.2
2018-07-18,6,"95618, 95617, 95616",76.5,99.7,58.6,59.5,0.0,56.0,86.0,24.0,684.0,17.3,103.3,4.3
2018-07-19,6,"95618, 95617, 95616",76.9,97.2,59.1,56.8,0.0,50.0,84.0,20.0,672.0,15.7,116.4,4.9
2018-07-20,6,"95618, 95617, 95616",77.6,93.9,61.7,54.3,0.0,45.0,69.0,29.0,643.0,14.4,181.8,7.6
2018-07-21,6,"95618, 95617, 95616",78.7,95.8,65.8,57.0,0.0,47.0,63.0,34.0,630.0,15.9,158.2,6.6
2018-07-22,6,"95618, 95617, 95616",77.6,95.3,63.2,57.6,0.0,50.0,74.0,33.0,641.0,16.2,121.9,5.1
2018-07-23,6,"95618, 95617, 95616",77.7,98.9,61.8,58.2,0.0,51.0,74.0,30.0,655.0,16.6,114.8,4.8
2018-07-24,6,"95618, 95617, 95616",78.0,99.1,60.4,59.2,0.0,52.0,82.0,30.0,663.0,17.2,106.8,4.4
2018-07-25,6,"95618, 95617, 95616",78.6,102.8,56.9,57.8,0.0,49.0,92.0,23.0,676.0,16.4,93.2,3.9
2018-07-26,6,"95618, 95617, 95616",76.4,96.5,62.0,58.2,0.0,53.0,74.0,33.0,623.0,16.6,110.6,4.6
2018-07-27,6,"95618, 95617, 95616",73.1,93.3,57.9,57.3,0.01,58.0,81.0,35.0,622.0,16.0,103.9,4.3
2018-07-28,6,"95618, 95617, 95616",74.1,96.0,57.9,57.1,0.0,55.0,80.0,29.0,607.0,16.0,98.0,4.1
2018-07-29,6,"95618, 95617, 95616",71.6,92.3,58.6,56.8,0.0,59.0,81.0,36.0,489.0,15.8,97.3,4.1
2018-07-30,6,"95618, 95617, 95616",72.7,93.4,58.8,58.6,0.0,61.0,88.0,35.0,546.0,16.8,85.7,3.6
2018-07-31,6,"95618, 95617, 95616",73.8,93.8,57.8,57.8,0.0,57.0,84.0,35.0,581.0,16.3,91.9,3.8
2018-08-01,6,"95618, 95617, 95616",72.3,90.4,57.6,56.1,0.0,57.0,84.0,36.0,601.0,15.4,106.1,4.4
2018-08-02,6,"95618, 95617, 95616",71.7,91.7,56.3,55.5,0.0,57.0,85.0,33.0,607.0,15.0,95.8,4.0
2018-08-03,6,"95618, 95617, 95616",72.8,92.2,55.5,54.1,0.0,52.0,86.0,30.0,515.0,14.3,88.6,3.7
2018-08-04,6,"95618, 95617, 95616",77.4,96.7,61.2,54.1,0.0,45.0,83.0,21.0,617.0,14.3,139.0,5.8
2018-08-05,6,"95618, 95617, 95616",72.8,90.8,56.6,53.4,0.0,51.0,82.0,26.0,578.0,13.9,80.2,3.3
2018-08-06,6,"95618, 95617, 95616",75.7,93.8,58.9,53.4,0.0,46.0,80.0,25.0,533.0,13.9,82.0,3.4
2018-08-07,6,"95618, 95617, 95616",70.2,87.2,57.0,55.1,0.01,59.0,87.0,35.0,489.0,14.8,84.6,3.5
2018-08-08,6,"95618, 95617, 95616",72.2,91.2,54.5,57.5,0.0,60.0,88.0,35.0,537.0,16.2,64.3,2.7
2018-08-09,6,"95618, 95617, 95616",77.2,98.6,55.5,56.4,0.01,49.0,86.0,25.0,596.0,15.5,88.8,3.7
2018-08-10,6,"95618, 95617, 95616",77.0,99.1,58.7,56.7,0.0,50.0,81.0,26.0,595.0,15.7,89.0,3.7
2018-08-11,6,"95618, 95617, 95616",77.6,97.2,61.1,55.3,0.0,46.0,79.0,23.0,613.0,14.9,112.1,4.7
2018-08-12,6,"95618, 95617, 95616",74.0,95.1,58.6,54.3,0.0,50.0,82.0,15.0,611.0,14.4,128.4,5.3
2018-08-13,6,"95618, 95617, 95616",71.3,91.0,57.4,55.9,0.0,58.0,86.0,33.0,611.0,15.3,115.7,4.8
2018-08-14,6,"95618, 95617, 95616",67.7,84.3,55.9,56.0,0.01,66.0,86.0,40.0,595.0,15.3,129.9,5.4
2018-08-15,6,"95618, 95617, 95616",69.2,86.5,56.0,56.2,0.0,63.0,90.0,39.0,607.0,15.4,136.5,5.7
2018-08-16,6,"95618, 95617, 95616",73.0,92.2,57.0,54.1,0.0,52.0,87.0,16.0,611.0,14.3,114.6,4.8
2018-08-17,6,"95618, 95617, 95616",75.0,96.8,58.1,53.2,0.0,47.0,81.0,20.0,620.0,13.8,103.9,4.3
2018-08-18,6,"95618, 95617, 95616",75.8,98.2,54.2,51.4,0.0,43.0,80.0,20.0,630.0,12.9,99.1,4.1
2018-08-19,6,"95618, 95617, 95616",73.1,94.8,55.0,52.0,0.0,47.0,83.0,15.0,599.0,13.2,102.5,4.3
2018-08-20,6,"95618, 95617, 95616",69.0,87.8,52.5,53.6,0.0,58.0,86.0,32.0,610.0,14.1,117.7,4.9
2018-08-21,6,"95618, 95617, 95616",65.0,77.6,53.9,55.2,0.0,71.0,87.0,50.0,538.0,14.9,123.9,5.2
2018-08-22,6,"95618, 95617, 95616",67.5,83.4,54.7,56.3,0.01,67.0,94.0,41.0,554.0,15.5,113.2,4.7
2018-08-23,6,"95618, 95617, 95616",67.6,82.4,54.9,54.4,0.0,63.0,88.0,40.0,562.0,14.5,140.0,5.8
2018-08-24,6,"95618, 95617, 95616",65.8,81.0,53.0,54.7,0.0,67.0,91.0,42.0,539.0,14.6,104.8,4.4
2018-08-25,6,"95618, 95617, 95616",67.6,87.1,49.9,53.8,0.0,61.0,93.0,32.0,548.0,14.1,89.3,3.7
2018-08-26,6,"95618, 95617, 95616",67.0,85.6,51.1,53.5,0.0,62.0,91.0,30.0,579.0,14.0,130.0,5.4
2018-08-27,6,"95618, 95617, 95616",66.0,80.4,54.6,54.3,0.0,66.0,88.0,42.0,551.0,14.4,143.0,6.0
2018-08-28,6,"95618, 95617, 95616",66.0,78.2,54.7,55.8,0.0,70.0,90.0,52.0,564.0,15.2,150.9,6.3
2018-08-29,6,"95618, 95617, 95616",68.1,81.0,55.8,53.0,0.0,59.0,81.0,40.0,576.0,13.7,151.2,6.3
2018-08-30,6,"95618, 95617, 95616",66.0,79.1,54.7,53.2,0.0,63.0,92.0,42.0,538.0,13.8,121.3,5.1
2018-08-31,6,"95618, 95617, 95616",68.6,86.9,53.2,55.8,0.0,64.0,90.0,37.0,554.0,15.2,86.6,3.6
2018-09-01,6,"95618, 95617, 95616",72.3,91.4,56.0,54.3,0.0,53.0,83.0,27.0,538.0,14.4,91.5,3.8
2018-09-02,6,"95618, 95617, 95616",72.4,94.0,55.3,54.8,0.0,54.0,86.0,29.0,539.0,14.7,93.0,3.9
2018-09-03,6,"95618, 95617, 95616",69.5,89.5,54.9,55.0,0.0,60.0,82.0,34.0,538.0,14.8,100.4,4.2
2018-09-04,6,"95618, 95617, 95616",70.4,90.3,54.5,54.7,0.0,57.0,85.0,29.0,538.0,14.6,103.1,4.3
2018-09-05,6,"95618, 95617, 95616",69.1,87.9,54.4,53.4,0.0,57.0,83.0,30.0,544.0,13.9,140.1,5.8
2018-09-06,6,"95618, 95617, 95616",68.1,88.2,51.1,54.0,0.0,61.0,90.0,32.0,561.0,14.2,85.9,3.6
2018-09-07,6,"95618, 95617, 95616",73.8,95.3,53.3,52.8,0.0,48.0,84.0,19.0,548.0,13.6,86.4,3.6
2018-09-08,6,"95618, 95617, 95616",73.1,94.6,54.2,51.7,0.0,47.0,82.0,22.0,554.0,13.1,89.2,3.7
2018-09-09,6,"95618, 95617, 95616",72.0,94.3,51.4,50.3,0.0,46.0,85.0,21.0,532.0,12.4,89.1,3.7
2018-09-10,6,"95618, 95617, 95616",72.1,92.9,51.9,49.9,0.0,46.0,82.0,19.0,525.0,12.2,93.6,3.9
2018-09-11,6,"95618, 95617, 95616",70.4,89.0,52.7,49.7,0.0,48.0,82.0,23.0,527.0,12.2,134.5,5.6
2018-09-12,6,"95618, 95617, 95616",64.5,77.5,51.7,46.6,0.0,52.0,75.0,34.0,333.0,10.8,125.1,5.2
2018-09-13,6,"95618, 95617, 95616",65.8,78.4,56.8,49.1,0.0,55.0,76.0,31.0,515.0,11.9,122.0,5.1
2018-09-14,6,"95618, 95617, 95616",63.9,79.7,46.9,48.1,0.0,56.0,91.0,28.0,457.0,11.4,89.0,3.7
2018-09-15,6,"95618, 95617, 95616",64.6,78.7,53.3,47.7,0.0,54.0,86.0,28.0,516.0,11.3,161.8,6.7
2018-09-16,6,"95618, 95617, 95616",62.6,80.9,44.3,48.2,0.0,59.0,91.0,28.0,521.0,11.5,96.1,4.0
2018-09-17,6,"95618, 95617, 95616",62.9,80.8,46.9,49.4,0.0,61.0,91.0,28.0,509.0,12.0,129.2,5.4
2018-09-18,6,"95618, 95617, 95616",63.7,82.7,46.2,49.6,0.01,60.0,90.0,25.0,504.0,12.1,89.9,3.7
2018-09-19,6,"95618, 95617, 95616",68.2,87.4,49.3,47.7,0.0,48.0,89.0,21.0,492.0,11.3,100.7,4.2
2018-09-20,6,"95618, 95617, 95616",75.1,91.2,59.3,37.8,0.0,26.0,49.0,13.0,499.0,7.7,159.3,6.6
2018-09-21,6,"95618, 95617, 95616",70.5,92.0,50.9,44.9,0.0,40.0,70.0,14.0,490.0,10.1,86.7,3.6
2018-09-22,6,"95618, 95617, 95616",69.2,90.3,49.4,48.6,0.0,48.0,81.0,20.0,482.0,11.6,89.8,3.7
2018-09-23,6,"95618, 95617, 95616",68.4,88.2,52.4,47.4,0.0,47.0,87.0,13.0,480.0,11.2,78.8,3.3
2018-09-24,6,"95618, 95617, 95616",70.1,90.6,51.8,40.8,0.0,34.0,73.0,14.0,486.0,8.6,114.7,4.8
2018-09-25,6,"95618, 95617, 95616",71.7,94.7,51.1,41.2,0.0,33.0,72.0,11.0,480.0,8.8,97.3,4.1
2018-09-26,6,"95618, 95617, 95616",72.4,96.0,51.0,43.2,0.0,35.0,72.0,11.0,458.0,9.5,73.5,3.1
2018-09-27,6,"95618, 95617, 95616",72.3,96.1,53.9,46.8,0.0,40.0,70.0,16.0,444.0,10.9,75.2,3.1
2018-09-28,6,"95618, 95617, 95616",65.0,82.7,53.3,51.6,0.0,62.0,83.0,35.0,433.0,13.0,151.2,6.3
2018-09-29,6,"95618, 95617, 95616",64.2,75.6,53.8,53.0,0.0,67.0,85.0,49.0,411.0,13.7,156.8,6.5
2018-09-30,6,"95618, 95617, 95616",68.5,78.5,57.4,53.5,0.0,59.0,86.0,38.0,425.0,14.0,79.8,3.3
2018-10-01,6,"95618, 95617, 95616",69.9,79.2,58.8,52.6,0.0,54.0,76.0,37.0,299.0,13.5,92.4,3.9
2018-10-02,6,"95618, 95617, 95616",71.3,80.1,62.9,59.9,0.02,67.0,87.0,51.0,373.0,17.6,139.5,5.8
2018-10-03,6,"95618, 95617, 95616",70.7,82.0,61.7,59.3,0.0,67.0,85.0,45.0,362.0,17.2,126.3,5.3
2018-10-04,6,"95618, 95617, 95616",65.6,74.5,55.9,55.8,0.0,70.0,88.0,57.0,348.0,15.2,162.2,6.8
2018-10-05,6,"95618, 95617, 95616",65.7,78.6,53.1,54.8,0.0,68.0,98.0,42.0,379.0,14.7,92.7,3.9
2018-10-06,6,"95618, 95617, 95616",69.4,81.3,55.3,47.6,0.0,46.0,78.0,25.0,421.0,11.2,233.5,9.7
2018-10-07,6,"95618, 95617, 95616",70.1,80.9,61.7,36.4,0.0,29.0,46.0,16.0,426.0,7.3,374.2,15.6
2018-10-08,6,"95618, 95617, 95616",72.0,84.4,61.1,40.4,0.0,32.0,45.0,23.0,406.0,8.5,214.5,8.9
2018-10-09,6,"95618, 95617, 95616",65.1,83.2,51.3,49.1,0.0,56.0,82.0,33.0,406.0,11.9,131.1,5.5
2018-10-10,6,"95618, 95617, 95616",62.6,78.2,49.6,50.0,0.0,63.0,94.0,36.0,387.0,12.3,104.1,4.3
2018-10-11,6,"95618, 95617, 95616",62.5,78.0,48.8,46.9,0.0,57.0,87.0,31.0,375.0,10.9,108.7,4.5
2018-10-12,6,"95618, 95617, 95616",68.6,85.4,54.1,35.8,0.0,30.0,55.0,15.0,396.0,7.1,193.5,8.1
2018-10-13,6,"95618, 95617, 95616",65.3,86.1,45.0,38.9,0.0,38.0,66.0,13.0,394.0,8.0,75.5,3.1
2018-10-14,6,"95618, 95617, 95616",68.1,81.1,51.0,23.9,0.0,19.0,48.0,11.0,398.0,4.4,300.9,12.5
2018-10-15,6,"95618, 95617, 95616",66.3,82.0,52.5,17.1,0.0,15.0,24.0,8.0,401.0,3.3,235.6,9.8
2018-10-16,6,"95618, 95617, 95616",63.4,84.6,44.3,29.5,0.0,28.0,54.0,11.0,390.0,5.5,104.4,4.4
2018-10-17,6,"95618, 95617, 95616",61.5,81.8,42.6,36.1,0.0,39.0,67.0,17.0,375.0,7.2,62.9,2.6
2018-10-18,6,"95618, 95617, 95616",61.0,83.3,42.8,40.3,0.0,46.0,82.0,17.0,368.0,8.5,63.0,2.6
2018-10-19,6,"95618, 95617, 95616",62.9,84.4,44.0,38.6,0.0,41.0,73.0,19.0,366.0,8.0,76.4,3.2
2018-10-20,6,"95618, 95617, 95616",62.8,83.3,45.2,42.2,0.0,47.0,73.0,21.0,362.0,9.1,61.4,2.6
2018-10-21,6,"95618, 95617, 95616",62.0,83.8,44.1,44.2,0.0,52.0,83.0,22.0,349.0,9.9,71.8,3.0
2018-10-22,6,"95618, 95617, 95616",59.5,80.8,42.2,45.0,0.0,59.0,84.0,26.0,351.0,10.2,76.8,3.2
2018-10-23,6,"95618, 95617, 95616",56.8,73.9,41.6,44.3,0.0,63.0,88.0,38.0,318.0,9.9,66.2,2.8
2018-10-24,6,"95618, 95617, 95616",60.2,77.6,44.3,44.7,0.0,56.0,83.0,33.0,319.0,10.1,60.8,2.5
